seat_share,portfolio_share
0.07284767925739288,0.0882352963089943
0.22857142984867096,0.23529411852359772
0.18571428954601288,0.20588235557079315
0.40714284777641296,0.29411765933036804
0.1785714328289032,0.2647058963775635
0.1818181872367859,0.23529411852359772
0.14772726595401764,0.11764705926179886
0.125,0.1764705926179886
0.07954545319080353,0.05882352963089943
0.3238636255264282,0.23529411852359772
0.14204545319080353,0.1764705926179886
0.22857142984867096,0.3030303120613098
0.18571428954601288,0.1818181872367859
0.40714284777641296,0.3030303120613098
0.1785714328289032,0.21212121844291687
0.22857142984867096,0.3030303120613098
0.18571428954601288,0.1818181872367859
0.40714284777641296,0.3030303120613098
0.1785714328289032,0.21212121844291687
0.24778760969638824,0.21739129722118378
0.21238937973976135,0.30434781312942505
0.38053098320961,0.260869562625885
0.1592920422554016,0.21739129722118378
0.19130434095859528,0.25
0.208695650100708,0.2916666567325592
0.426086962223053,0.25
0.17391304671764374,0.2083333283662796
0.2666666805744171,0.26923078298568726
0.21333333849906921,0.19230769574642181
0.2866666615009308,0.26923078298568726
0.12666666507720947,0.1538461595773697
0.10666666924953461,0.11538461595773697
0.23880596458911896,0.30434781312942505
0.2985074520111084,0.21739129722118378
0.3208955228328705,0.30434781312942505
0.14179104566574097,0.17391304671764374
0.2916666567325592,0.31578946113586426
0.23333333432674408,0.21052631735801697
0.32499998807907104,0.31578946113586426
0.15000000596046448,0.15789473056793213
0.25609755516052246,0.2916666567325592
0.24390244483947754,0.2083333283662796
0.353658527135849,0.3333333432674408
0.1463414579629898,0.1666666716337204
0.11702127754688263,0.10526315867900848
0.09574468433856964,0.05263157933950424
0.20212766528129578,0.21052631735801697
0.1489361673593521,0.21052631735801697
0.24468085169792175,0.21052631735801697
0.19148936867713928,0.21052631735801697
0.550000011920929,0.5384615659713745
0.44999998807907104,0.4615384638309479
0.5666666626930237,0.5384615659713745
0.4333333373069763,0.4615384638309479
0.7553191781044006,0.5789473652839661
0.1489361673593521,0.2631579041481018
0.09574468433856964,0.15789473056793213
0.7553191781044006,0.5789473652839661
0.1489361673593521,0.2631579041481018
0.09574468433856964,0.15789473056793213
0.855555534362793,0.6470588445663452
0.12222222238779068,0.29411765933036804
0.02222222276031971,0.05882352963089943
0.855555534362793,0.6470588445663452
0.12222222238779068,0.29411765933036804
0.02222222276031971,0.05882352963089943
0.27551019191741943,0.29411765933036804
0.3469387888908386,0.3529411852359772
0.37755101919174194,0.3529411852359772
0.75,0.6315789222717285
0.25,0.3684210479259491
0.22727273404598236,0.1818181872367859
0.3181818127632141,0.40909090638160706
0.06060606241226196,0.04545454680919647
0.39393940567970276,0.3636363744735718
0.10126582533121109,0.1818181872367859
0.29113924503326416,0.40909090638160706
0.06329113990068436,0.04545454680919647
0.5443037748336792,0.3636363744735718
0.12857143580913544,0.1599999964237213
0.27142858505249023,0.3199999928474426
0.05714285746216774,0.07999999821186066
0.5428571701049805,0.4399999976158142
0.1428571492433548,0.1818181872367859
0.34285715222358704,0.40909090638160706
0.5142857432365417,0.40909090638160706
0.5,0.4761904776096344
0.5,0.523809552192688
0.7802197933197021,0.625
0.07692307978868484,0.125
0.09890110045671463,0.1666666716337204
0.04395604506134987,0.0833333358168602
0.8289473652839661,0.7272727489471436
0.10526315867900848,0.1818181872367859
0.06578947603702545,0.09090909361839294
0.8873239159584045,0.761904776096344
0.11267605423927307,0.2380952388048172
0.9014084339141846,0.8095238208770752
0.09859155118465424,0.190476194024086
0.30061349272727966,0.3684210479259491
0.30674847960472107,0.31578946113586426
0.30061349272727966,0.2631579041481018
0.0920245423913002,0.05263157933950424
0.746666669845581,0.6875
0.06666667014360428,0.125
0.18666666746139526,0.1875
0.42307692766189575,0.4285714328289032
0.4307692348957062,0.4285714328289032
0.03846153989434242,0.0714285746216774
0.10769230872392654,0.0714285746216774
0.4453781545162201,0.4375
0.4285714328289032,0.4375
0.1260504275560379,0.125
0.7727272510528564,0.75
0.22727273404598236,0.25
0.375,0.4285714328289032
0.3680555522441864,0.4285714328289032
0.0902777761220932,0.0714285746216774
0.1666666716337204,0.0714285746216774
0.5046728849411011,0.5714285969734192
0.4953271150588989,0.4285714328289032
0.4060150384902954,0.4285714328289032
0.39849624037742615,0.4285714328289032
0.09774436056613922,0.0714285746216774
0.09774436056613922,0.0714285746216774
0.6708860993385315,0.5384615659713745
0.16455696523189545,0.23076923191547394
0.16455696523189545,0.23076923191547394
0.8030303120613098,0.75
0.19696970283985138,0.25
0.8030303120613098,0.875
0.19696970283985138,0.125
0.277372270822525,0.3125
0.35036495327949524,0.3125
0.058394160121679306,0.0625
0.10218977928161621,0.0625
0.21167883276939392,0.25
0.4732142984867096,0.4166666567325592
0.1160714253783226,0.1666666716337204
0.125,0.1666666716337204
0.2857142984867096,0.25
0.4732142984867096,0.5
0.1160714253783226,0.1428571492433548
0.125,0.1428571492433548
0.2857142984867096,0.2142857164144516
0.2697368562221527,0.2142857164144516
0.04605263099074364,0.0714285746216774
0.3618420958518982,0.4285714328289032
0.32236841320991516,0.2857142984867096
0.25,0.1764705926179886
0.04268292710185051,0.05882352963089943
0.3353658616542816,0.3529411852359772
0.29878050088882446,0.3529411852359772
0.0731707289814949,0.05882352963089943
0.25,0.1666666716337204
0.3541666567325592,0.3333333432674408
0.2569444477558136,0.2777777910232544
0.0555555559694767,0.1111111119389534
0.0833333358168602,0.1111111119389534
0.4722222089767456,0.5789473652839661
0.34259259700775146,0.2631579041481018
0.07407407462596893,0.05263157933950424
0.1111111119389534,0.10526315867900848
0.514018714427948,0.46666666865348816
0.32710281014442444,0.3333333432674408
0.06542056053876877,0.06666667014360428
0.09345794469118118,0.13333334028720856
0.2631579041481018,0.23529411852359772
0.3552631437778473,0.3529411852359772
0.2565789520740509,0.23529411852359772
0.05921052768826485,0.05882352963089943
0.06578947603702545,0.11764705926179886
0.6724137663841248,0.6470588445663452
0.1551724076271057,0.1764705926179886
0.17241379618644714,0.1764705926179886
0.2631579041481018,0.20000000298023224
0.3552631437778473,0.2666666805744171
0.2565789520740509,0.4000000059604645
0.05921052768826485,0.06666667014360428
0.06578947603702545,0.06666667014360428
0.28169015049934387,0.20000000298023224
0.3802816867828369,0.2666666805744171
0.27464789152145386,0.4000000059604645
0.06338027864694595,0.13333334028720856
0.2631579041481018,0.1764705926179886
0.3909774422645569,0.29411765933036804
0.27067670226097107,0.4117647111415863
0.07518796622753143,0.11764705926179886
0.2631579041481018,0.1764705926179886
0.3909774422645569,0.29411765933036804
0.27067670226097107,0.4117647111415863
0.07518796622753143,0.11764705926179886
0.5098039507865906,0.4444444477558136
0.3529411852359772,0.3888888955116272
0.03921568766236305,0.0555555559694767
0.09803921729326248,0.1111111119389534
0.46341463923454285,0.4444444477558136
0.13821138441562653,0.1111111119389534
0.30894309282302856,0.3333333432674408
0.08943089097738266,0.1111111119389534
0.42748090624809265,0.4736842215061188
0.06870228797197342,0.05263157933950424
0.09923664480447769,0.10526315867900848
0.40458014607429504,0.3684210479259491
0.4590163826942444,0.47058823704719543
0.10655737668275833,0.11764705926179886
0.4344262182712555,0.4117647111415863
0.47826087474823,0.47058823704719543
0.104347825050354,0.11764705926179886
0.06956521421670914,0.05882352963089943
0.3478260934352875,0.3529411852359772
0.514018714427948,0.529411792755127
0.11214952915906906,0.11764705926179886
0.37383177876472473,0.3529411852359772
0.15172414481639862,0.13333334028720856
0.062068965286016464,0.06666667014360428
0.43448275327682495,0.3333333432674408
0.08275862038135529,0.13333334028720856
0.2689655125141144,0.3333333432674408
0.14388489723205566,0.1111111119389534
0.0791366919875145,0.0555555559694767
0.36690646409988403,0.3888888955116272
0.0791366919875145,0.1666666716337204
0.3309352397918701,0.2777777910232544
0.09090909361839294,0.0833333358168602
0.13053612411022186,0.25
0.2750582695007324,0.1666666716337204
0.503496527671814,0.5
0.14358974993228912,0.3125
0.3025641143321991,0.125
0.5538461804389954,0.5625
0.35329341888427734,0.1666666716337204
0.6467065811157227,0.8333333134651184
0.13059701025485992,0.13333334028720856
0.8694030046463013,0.8666666746139526
0.13059701025485992,0.07692307978868484
0.8694030046463013,0.9230769276618958
0.1735537201166153,0.10526315867900848
0.8264462947845459,0.8947368264198303
0.17231638729572296,0.1764705926179886
0.8276836276054382,0.8235294222831726
0.08527132123708725,0.1428571492433548
0.15762273967266083,0.190476194024086
0.7571059465408325,0.6666666865348816
0.08527132123708725,0.15789473056793213
0.15762273967266083,0.10526315867900848
0.7571059465408325,0.7368420958518982
0.11194030195474625,0.0476190485060215
0.20522387325763702,0.190476194024086
0.6828358173370361,0.761904776096344
0.11194030195474625,0.05882352963089943
0.20522387325763702,0.1764705926179886
0.6828358173370361,0.7647058963775635
0.09933774918317795,0.1538461595773697
0.11258278042078018,0.07692307978868484
0.1821192055940628,0.3076923191547394
0.6059602499008179,0.4615384638309479
0.09933774918317795,0.1538461595773697
0.11258278042078018,0.1538461595773697
0.1821192055940628,0.3076923191547394
0.6059602499008179,0.38461539149284363
0.09933774918317795,0.25
0.11258278042078018,0.0833333358168602
0.1821192055940628,0.3333333432674408
0.6059602499008179,0.3333333432674408
0.4440433084964752,0.625
0.5559566617012024,0.375
0.13373860716819763,0.13793103396892548
0.8662614226341248,0.8620689511299133
0.13373860716819763,0.1428571492433548
0.8662614226341248,0.8571428656578064
0.4580419659614563,0.3499999940395355
0.5419580340385437,0.6499999761581421
0.4545454680919647,0.5185185074806213
0.5454545617103577,0.48148149251937866
0.4545454680919647,0.4285714328289032
0.5454545617103577,0.5714285969734192
0.4545454680919647,0.40740740299224854
0.5454545617103577,0.5925925970077515
0.11285266280174255,0.11764705926179886
0.78369903564453125,0.7058823704719543
0.1034482792019844,0.1764705926179886
0.2142857164144516,0.3636363744735718
0.3333333432674408,0.27272728085517883
0.4523809552192688,0.3636363744735718
0.4722222089767456,0.5
0.5277777910232544,0.5
0.4324324429035187,0.4545454680919647
0.5675675868988037,0.5454545617103577
0.24242424964904785,0.3636363744735718
0.24242424964904785,0.27272728085517883
0.5151515007019043,0.3636363744735718
0.27272728085517883,0.27272728085517883
0.7272727489471436,0.7272727489471436
0.25,0.27272728085517883
0.75,0.7272727489471436
0.25,0.38461539149284363
0.75,0.6153846383094788
0.28125,0.38461539149284363
0.71875,0.6153846383094788
0.28125,0.6666666865348816
0.71875,0.3333333432674408
0.3125,0.4166666567325592
0.15625,0.25
0.53125,0.3333333432674408
0.4047619104385376,0.5
0.5952380895614624,0.5
0.3499999940395355,0.38461539149284363
0.3499999940395355,0.23076923191547394
0.30000001192092896,0.38461539149284363
0.35483869910240173,0.27272728085517883
0.5483871102333069,0.4545454680919647
0.09677419066429138,0.27272728085517883
0.37837839126586914,0.4166666567325592
0.6216216087341309,0.5833333134651184
0.24390244483947754,0.3076923191547394
0.31707316637039185,0.3076923191547394
0.4390243887901306,0.38461539149284363
0.25806450843811035,0.3571428656578064
0.32258063554763794,0.3571428656578064
0.4193548262119293,0.2857142984867096
0.21052631735801697,0.3125
0.2631579041481018,0.25
0.34210526943206787,0.25
0.18421052396297455,0.1875
0.2777777910232544,0.4285714328289032
0.7222222089767456,0.5714285969734192
0.375,0.5
0.625,0.5
0.31578946113586426,0.5
0.6842105388641357,0.5
0.20895522832870483,0.23076923191547394
0.10447761416435242,0.07692307978868484
0.1492537260055542,0.1538461595773697
0.0746268630027771,0.07692307978868484
0.46268656849861145,0.4615384638309479
0.2567567527294159,0.3333333432674408
0.06756756454706192,0.06666667014360428
0.6756756901741028,0.6000000238418579
0.2602739632129669,0.4117647111415863
0.7397260069847107,0.5882353186607361
0.1875,0.3125
0.8125,0.6875
0.1860465109348297,0.3125
0.8139534592628479,0.6875
0.07228915393352509,0.1764705926179886
0.9277108311653137,0.8235294222831726
0.07228915393352509,0.1111111119389534
0.9277108311653137,0.8888888955116272
0.32673266530036926,0.4375
0.6732673048973083,0.5625
0.40243902802467346,0.4375
0.5487805008888245,0.5
0.04878048598766327,0.0625
0.04938271641731262,0.125
0.9506173133850098,0.875
0.08991825580596924,0.23529411852359772
0.024523161351680756,0.05882352963089943
0.8365122675895691,0.6470588445663452
0.04904632270336151,0.05882352963089943
0.026946106925606728,0.0625
0.9191616773605347,0.875
0.053892213851213455,0.0625
0.09455587714910507,0.15000000596046448
0.025787966325879097,0.15000000596046448
0.8796561360359192,0.699999988079071
0.0284810122102499,0.1764705926179886
0.9715189933776855,0.8235294222831726
0.0284810122102499,0.15789473056793213
0.9715189933776855,0.8421052694320679
0.06418918818235397,0.21739129722118378
0.8885135054588318,0.6521739363670349
0.04729729890823364,0.1304347813129425
0.06440678238868713,0.190476194024086
0.8915254473686218,0.6666666865348816
0.04406779631972313,0.1428571492433548
0.07770270109176636,0.1818181872367859
0.9222972989082336,0.8181818127632141
0.07615894079208374,0.125
0.01986755058169365,0.0833333358168602
0.9039735198020935,0.7916666865348816
0.22538860142230988,0.23076923191547394
0.08549223095178604,0.11538461595773697
0.015544041059911251,0.03846153989434242
0.6735751032829285,0.6153846383094788
0.22538860142230988,0.23076923191547394
0.08549223095178604,0.11538461595773697
0.015544041059911251,0.03846153989434242
0.6735751032829285,0.6153846383094788
0.22538860142230988,0.23076923191547394
0.08549223095178604,0.11538461595773697
0.015544041059911251,0.03846153989434242
0.6735751032829285,0.6153846383094788
0.24863387644290924,0.32258063554763794
0.02459016442298889,0.032258063554763794
0.7267759442329407,0.6451612710952759
0.1530054658651352,0.2222222238779068
0.09562841802835464,0.1111111119389534
0.02459016442298889,0.03703703731298447
0.7267759442329407,0.6296296119689941
0.1530054658651352,0.2222222238779068
0.09562841802835464,0.14814814925193787
0.02459016442298889,0.03703703731298447
0.7267759442329407,0.5925925970077515
0.1568627506494522,0.2222222238779068
0.09803921729326248,0.14814814925193787
0.7450980544090271,0.6296296119689941
0.09206349402666092,0.19230769574642181
0.8444444537162781,0.6538461446762085
0.0634920671582222,0.1538461595773697
0.164420485496521,0.2142857164144516
0.07816711813211441,0.1428571492433548
0.04043126851320267,0.0714285746216774
0.7169811129570007,0.5714285969734192
0.17134831845760345,0.23076923191547394
0.08146067708730698,0.1538461595773697
0.7471910119056702,0.6153846383094788
0.05338078364729881,0.20000000298023224
0.9466192126274109,0.800000011920929
0.05154639109969139,0.20000000298023224
0.04810996726155281,0.10000000149011612
0.900343656539917,0.699999988079071
0.06872852146625519,0.17391304671764374
0.900343656539917,0.739130437374115
0.030927835032343864,0.08695652335882187
0.1823529452085495,0.3214285671710968
0.0470588244497776,0.1071428582072258
0.770588219165802,0.5714285969734192
0.17222222685813904,0.25925925374031067
0.0555555559694767,0.1111111119389534
0.04444444552063942,0.1111111119389534
0.7277777791023254,0.5185185074806213
0.16802167892456055,0.25
0.054200541228055954,0.1071428582072258
0.04336043447256088,0.0714285746216774
0.7100270986557007,0.5357142686843872
0.024390242993831635,0.0357142873108387
0.16802167892456055,0.25
0.054200541228055954,0.1071428582072258
0.04336043447256088,0.0714285746216774
0.7100270986557007,0.5357142686843872
0.024390242993831635,0.0357142873108387
0.1756373941898346,0.25
0.056657224893569946,0.1785714328289032
0.7422096133232117,0.5
0.025495750829577446,0.0714285746216774
0.19945354759693146,0.20000000298023224
0.06284152716398239,0.10000000149011612
0.07923497259616852,0.10000000149011612
0.6147540807723999,0.5333333611488342
0.04371584579348564,0.06666667014360428
0.19945354759693146,0.20000000298023224
0.06284152716398239,0.10000000149011612
0.07923497259616852,0.10000000149011612
0.6147540807723999,0.5333333611488342
0.04371584579348564,0.06666667014360428
0.19945354759693146,0.20000000298023224
0.06284152716398239,0.10000000149011612
0.07923497259616852,0.10000000149011612
0.6147540807723999,0.5333333611488342
0.04371584579348564,0.06666667014360428
0.2493368685245514,0.28125
0.04509283974766731,0.09375
0.05570291727781296,0.09375
0.6206896305084229,0.5
0.029177719727158546,0.03125
0.2493368685245514,0.28125
0.04509283974766731,0.09375
0.05570291727781296,0.09375
0.6206896305084229,0.5
0.029177719727158546,0.03125
0.2493368685245514,0.29032257199287415
0.04509283974766731,0.06451612710952759
0.05570291727781296,0.09677419066429138
0.6206896305084229,0.5161290168762207
0.029177719727158546,0.032258063554763794
0.2493368685245514,0.28125
0.04509283974766731,0.125
0.05570291727781296,0.0625
0.6206896305084229,0.46875
0.029177719727158546,0.0625
0.26404494047164917,0.29411765933036804
0.04775280877947807,0.0882352963089943
0.6573033928871155,0.5588235259056091
0.03089887648820877,0.05882352963089943
0.2779456079006195,0.3333333432674408
0.04833836853504181,0.095238097012043
0.6223564743995667,0.4761904776096344
0.05135951563715935,0.095238097012043
0.23568281531333923,0.15789473056793213
0.035242289304733276,0.05263157933950424
0.20264317095279694,0.2631579041481018
0.035242289304733276,0.05263157933950424
0.453744500875473,0.42105263471603394
0.037444934248924255,0.05263157933950424
0.2779456079006195,0.375
0.04833836853504181,0.0625
0.6223564743995667,0.5
0.05135951563715935,0.0625
0.30684930086135864,0.36000001430511475
0.29863014817237854,0.23999999463558197
0.3205479383468628,0.2800000011920929
0.07397260516881943,0.11999999731779099
0.6042402982711792,0.47058823704719543
0.0742049440741539,0.05882352963089943
0.23674911260604858,0.29411765933036804
0.08480565249919891,0.1764705926179886
0.10000000149011612,0.125
0.2199999988079071,0.3125
0.5,0.5
0.18000000715255737,0.0625
0.7352941036224365,0.6086956262588501
0.2647058963775635,0.3913043439388275
0.7096773982048035,0.6000000238418579
0.29032257199287415,0.4000000059604645
0.4615384638309479,0.4166666567325592
0.5384615659713745,0.5833333134651184
0.4615384638309479,0.4166666567325592
0.5384615659713745,0.5833333134651184
0.39534884691238403,0.47058823704719543
0.604651153087616,0.529411792755127
0.39534884691238403,0.3571428656578064
0.604651153087616,0.6428571343421936
0.65625,0.529411792755127
0.34375,0.47058823704719543
0.4883720874786377,0.5
0.5116279125213623,0.5
0.4883720874786377,0.48275861144065857
0.5116279125213623,0.517241358757019
0.65625,0.52173912525177
0.34375,0.47826087474823
0.5483871102333069,0.43478259444236755
0.4516128897666931,0.5652173757553101
0.6153846383094788,0.4642857015132904
0.38461539149284363,0.5357142686843872
0.45652174949645996,0.5
0.54347825050354,0.5
0.44999998807907104,0.5161290168762207
0.550000011920929,0.4838709533214569
0.44736841320991516,0.5333333611488342
0.5526315569877625,0.46666666865348816
0.44736841320991516,0.4324324429035187
0.5526315569877625,0.5675675868988037
0.5588235259056091,0.5161290168762207
0.44117647409439087,0.4838709533214569
0.4754098355770111,0.4000000059604645
0.5245901346206665,0.6000000238418579
0.3552631437778473,0.4285714328289032
0.42105263471603394,0.4285714328289032
0.1184210553765297,0.0714285746216774
0.10526315867900848,0.0714285746216774
0.3552631437778473,0.3571428656578064
0.42105263471603394,0.4285714328289032
0.1184210553765297,0.1428571492433548
0.10526315867900848,0.0714285746216774
0.37037035822868347,0.3333333432674408
0.37037035822868347,0.4000000059604645
0.14814814925193787,0.13333334028720856
0.1111111119389534,0.13333334028720856
0.3937007784843445,0.3571428656578064
0.3858267664909363,0.3571428656578064
0.11811023950576782,0.1428571492433548
0.10236220806837082,0.1428571492433548
0.6363636255264282,0.625
0.19480518996715546,0.1875
0.16883116960525513,0.1875
0.521276593208313,0.4615384638309479
0.1489361673593521,0.1538461595773697
0.12765957415103912,0.1538461595773697
0.20212766528129578,0.23076923191547394
0.54347825050354,0.4285714328289032
0.14130434393882751,0.2142857164144516
0.14130434393882751,0.1428571492433548
0.17391304671764374,0.2142857164144516
0.40566039085388184,0.375
0.4716981053352356,0.375
0.12264151126146317,0.25
0.7936508059501648,0.5625
0.2063492089509964,0.4375
0.4883720874786377,0.375
0.1744185984134674,0.25
0.13953489065170288,0.125
0.19767442345619202,0.25
0.4268292784690857,0.3888888955116272
0.15853658318519592,0.1666666716337204
0.12195122241973877,0.1111111119389534
0.09756097197532654,0.1111111119389534
0.19512194395065308,0.2222222238779068
0.47297295928001404,0.3888888955116272
0.1756756752729416,0.1666666716337204
0.13513512909412384,0.2222222238779068
0.21621622145175934,0.2222222238779068
0.07216494530439377,0.11764705926179886
0.44329896569252014,0.4117647111415863
0.06185567006468773,0.05882352963089943
0.27835050225257874,0.29411765933036804
0.14432989060878754,0.11764705926179886
0.6363636255264282,0.6111111044883728
0.3636363744735718,0.3888888955116272
0.40366971492767334,0.4444444477558136
0.15596330165863037,0.2222222238779068
0.4403669834136963,0.3333333432674408
0.26153847575187683,0.3529411852359772
0.7384615540504456,0.6470588445663452
0.5555555820465088,0.5333333611488342
0.4444444477558136,0.46666666865348816
0.6666666865348816,0.6000000238418579
0.3333333432674408,0.4000000059604645
0.4757281541824341,0.5625
0.5242718458175659,0.4375
0.4021739065647125,0.3125
0.260869562625885,0.3125
0.33695653080940247,0.375
0.4639175236225128,0.3529411852359772
0.14432989060878754,0.23529411852359772
0.39175257086753845,0.4117647111415863
0.4639175236225128,0.3529411852359772
0.14432989060878754,0.23529411852359772
0.39175257086753845,0.4117647111415863
0.18918919563293457,0.20000000298023224
0.20270270109176636,0.20000000298023224
0.21621622145175934,0.2666666805744171
0.39189189672470093,0.3333333432674408
0.22499999403953552,0.20000000298023224
0.16249999403953552,0.20000000298023224
0.22499999403953552,0.20000000298023224
0.38749998807907104,0.4000000059604645
0.17105263471603394,0.20000000298023224
0.18421052396297455,0.20000000298023224
0.2631579041481018,0.20000000298023224
0.3815789520740509,0.4000000059604645
0.12820513546466827,0.3333333432674408
0.3589743673801422,0.2666666805744171
0.5128205418586731,0.4000000059604645
0.20512820780277252,0.2631579041481018
0.1538461595773697,0.21052631735801697
0.6410256624221802,0.5263158082962036
0.22580644488334656,0.2631579041481018
0.17741934955120087,0.2631579041481018
0.5967742204666138,0.4736842215061188
0.1428571492433548,0.20000000298023224
0.5952380895614624,0.44999998807907104
0.261904776096344,0.3499999940395355
0.7132866978645325,0.7857142686843872
0.28671327233314514,0.2142857164144516
0.6410256624221802,0.6000000238418579
0.3589743673801422,0.4000000059604645
0.640625,0.6000000238418579
0.359375,0.4000000059604645
0.611940324306488,0.625
0.34328359365463257,0.3125
0.04477611929178238,0.0625
0.611940324306488,0.47058823704719543
0.34328359365463257,0.4117647111415863
0.04477611929178238,0.11764705926179886
0.611940324306488,0.47058823704719543
0.34328359365463257,0.4117647111415863
0.04477611929178238,0.11764705926179886
0.5738636255264282,0.529411792755127
0.4261363744735718,0.47058823704719543
0.7887324094772339,0.7272727489471436
0.2112676054239273,0.27272728085517883
0.8014705777168274,0.7272727489471436
0.1985294073820114,0.27272728085517883
0.8479999899864197,0.7692307829856873
0.15199999511241913,0.23076923191547394
0.47777777910232544,0.44999998807907104
0.21666666865348816,0.25
0.3055555522441864,0.30000001192092896
0.36571428179740906,0.3499999940395355
0.21714285016059875,0.25
0.4171428680419922,0.4000000059604645
0.6274510025978088,0.5555555820465088
0.37254902720451355,0.4444444477558136
0.1823529452085495,0.25
0.19411765038967133,0.25
0.47058823704719543,0.4000000059604645
0.15294118225574493,0.10000000149011612
0.25,0.2666666805744171
0.6682692170143127,0.6000000238418579
0.08173076808452606,0.13333334028720856
0.14371258020401,0.25
0.7305389046669006,0.5625
0.08083832263946533,0.0625
0.04491018131375313,0.125
0.1582278460264206,0.25
0.7943037748336792,0.625
0.04746835306286812,0.125
0.890070915222168,0.6842105388641357
0.05319149047136307,0.10526315867900848
0.05673758685588837,0.21052631735801697
0.890070915222168,0.7222222089767456
0.05319149047136307,0.1111111119389534
0.05673758685588837,0.1666666716337204
0.9407665729522705,0.8888888955116272
0.05923344939947128,0.1111111119389534
0.21682848036289215,0.22727273404598236
0.783171534538269,0.7727272510528564
0.21682848036289215,0.2380952388048172
0.783171534538269,0.761904776096344
0.21682848036289215,0.27272728085517883
0.783171534538269,0.7272727489471436
0.1666666716337204,0.21739129722118378
0.8333333134651184,0.782608687877655
0.45190155506134033,0.4545454680919647
0.5480984449386597,0.5454545617103577
0.8818897604942322,0.7647058963775635
0.11811023950576782,0.23529411852359772
0.8487085103988647,0.699999988079071
0.15129151940345764,0.30000001192092896
0.8487085103988647,0.7222222089767456
0.15129151940345764,0.2777777910232544
0.8458498120307922,0.7058823704719543
0.15415020287036896,0.29411765933036804
0.8044280409812927,0.7368420958518982
0.19557195901870728,0.2631579041481018
0.189964160323143,0.2631579041481018
0.8100358247756958,0.7368420958518982
0.12230215966701508,0.21052631735801697
0.8776978254318237,0.7894737124443054
0.17100371420383453,0.2380952388048172
0.8289963006973267,0.761904776096344
0.15745855867862701,0.23999999463558197
0.8204419612884521,0.7200000286102295
0.0220994483679533,0.03999999910593033
0.19849246740341187,0.20000000298023224
0.8015075325965881,0.800000011920929
0.13782991468906403,0.1666666716337204
0.8621701002120972,0.8333333134651184
0.8637681007385254,0.75
